date,prectot,qv2m,rh2m,ps,t2m_range,ts,t2mdew,t2mwet,t2m_max,t2m_min,t2m,ws50m_range,ws10m_range,ws50m_min,ws10m_min,ws50m_max,ws10m_max,ws50m,ws10m,yearid
2020-04-05,0.38,4.75,93.98,100.07,11.71,3.49,3.03,2.79,9.59,-2.12,3.93,7.1,5.32,0.66,0.5,7.76,5.83,4.43,2.9,2020
2020-04-06,0.04,3.82,78.43,100.02,13.25,3.53,0.04,-0.08,9.85,-3.4,3.42,5.34,4.41,4.01,2.46,9.35,6.87,6.39,4.11,2020
2020-04-07,0.11,3.75,76.32,99.51,11.64,3.89,-0.27,-0.34,9.71,-1.93,3.48,4.77,3.08,2.49,1.48,7.26,4.55,5.07,3.18,2020
2020-04-08,0.19,3.61,73.5,98.87,10.72,4.27,-0.89,-0.92,9.01,-1.71,3.36,6.32,4.35,0.22,0.26,6.54,4.62,3.57,2.48,2020
2020-04-09,7.07,4.28,93.91,97.44,3.75,2.51,1.22,1.2,4.49,0.74,2.12,6.88,5.45,1.7,1.37,8.58,6.82,5.93,4.26,2020
2020-04-10,2.03,3.83,85.25,97.65,5.26,2.16,-0.28,-0.24,4.77,-0.49,1.95,5.72,3.71,5.19,3.77,10.91,7.47,8.35,5.9,2020
2020-04-11,0.42,3.12,77.51,99.27,6.4,1.02,-2.8,-2.71,4.09,-2.31,0.67,3.63,4.07,6.25,3.22,9.88,7.29,8.31,5.78,2020
2020-04-12,0.04,4.78,86.64,100.01,14.08,5.06,3.11,2.76,11.91,-2.17,5.17,4.6,3.82,4.31,2.59,8.91,6.42,6.55,3.93,2020
2020-04-13,14.55,7.1,94.52,98.4,11.72,8.89,8.58,8.06,15.39,3.67,9.44,11.2,9.88,7.27,3.93,18.47,13.81,10.86,7.35,2020
2020-04-14,0.25,3.28,70.01,99.75,5.51,3.04,-2.07,-2.04,5.77,0.26,2.82,8.26,6.83,6.28,3.42,14.55,10.25,9.93,6.84,2020
2020-04-15,0.22,2.94,75.17,99.63,5.1,0.84,-3.57,-3.5,2.57,-2.53,0.29,4.17,4.88,5.38,2.64,9.55,7.52,7.84,5.46,2020
2020-04-16,0.09,2.79,73.33,100.0,6.43,0.48,-4.21,-4.08,3.1,-3.33,-0.03,4.9,4.31,3.68,2.21,8.58,6.53,6.38,4.23,2020
2020-04-17,0.07,2.69,69.41,100.15,6.44,0.31,-4.67,-4.52,3.47,-2.97,0.24,5.59,4.58,2.27,1.53,7.87,6.11,6.21,4.4,2020
2020-04-18,0.03,3.26,68.99,99.51,9.81,3.4,-2.17,-2.16,7.84,-1.97,2.92,7.77,4.17,1.09,0.78,8.85,4.95,4.26,2.64,2020
2020-04-19,1.86,4.54,86.4,98.76,11.15,4.28,2.22,1.94,9.46,-1.69,4.31,3.35,3.57,6.7,3.84,10.06,7.41,8.34,5.68,2020
2020-04-20,0.09,2.15,59.49,99.3,10.53,0.96,-7.7,-7.37,4.57,-5.96,-0.81,6.91,4.4,0.43,0.11,7.34,4.51,3.67,2.34,2020
2020-04-21,2.27,3.69,83.26,98.08,10.35,2.02,-0.75,-0.92,7.98,-2.37,1.8,5.34,4.84,5.72,2.99,11.06,7.83,8.31,5.78,2020
2020-04-22,0.47,2.11,68.08,99.01,3.84,-2.28,-7.96,-7.57,-0.88,-4.72,-2.93,4.42,4.73,8.43,4.88,12.84,9.61,10.61,7.52,2020
2020-04-23,0.0,2.25,61.1,99.94,10.73,-0.16,-7.02,-6.75,5.24,-5.49,-0.47,5.13,4.1,3.25,1.84,8.38,5.94,6.43,4.43,2020
2020-04-24,0.01,3.06,68.27,99.83,12.72,2.73,-2.99,-3.05,8.26,-4.46,2.21,2.69,2.37,3.67,1.86,6.35,4.23,4.73,3.05,2020
2020-04-25,0.22,3.49,62.56,100.35,15.27,6.01,-1.12,-1.18,12.71,-2.56,5.42,6.04,3.3,1.3,0.9,7.34,4.2,3.49,2.02,2020
2020-04-26,0.79,4.3,76.84,100.5,10.57,5.4,1.75,1.63,10.29,-0.28,5.47,4.68,3.34,6.13,3.77,10.81,7.11,8.06,5.47,2020
2020-04-27,0.31,4.06,71.65,100.54,7.3,5.73,0.97,0.93,9.7,2.4,5.65,3.33,4.53,6.36,3.05,9.69,7.58,8.43,5.76,2020
2020-04-28,0.08,3.69,65.74,100.67,9.12,5.39,-0.33,-0.36,9.82,0.7,5.52,3.92,2.05,2.69,1.75,6.61,3.8,4.4,3.04,2020
2020-04-29,0.35,5.18,75.17,100.67,14.88,8.19,4.41,4.13,15.08,0.2,8.52,7.65,4.58,2.55,1.66,10.2,6.23,7.0,4.56,2020
2020-04-30,7.97,5.77,87.05,100.06,3.3,7.81,5.81,5.83,9.38,6.08,7.85,3.63,3.36,6.91,4.06,10.54,7.42,8.76,6.08,2020
2020-05-01,3.74,6.69,84.81,99.27,11.79,10.24,7.86,7.69,15.7,3.91,10.31,3.15,3.19,5.6,3.11,8.75,6.29,7.43,4.84,2020
2020-05-02,0.32,6.1,80.07,99.66,13.81,10.3,6.59,6.37,16.32,2.52,9.85,4.96,1.85,3.12,2.44,8.07,4.29,5.27,3.21,2020
2020-05-03,2.17,7.32,82.28,98.82,11.42,12.12,9.11,9.04,18.06,6.65,12.03,6.44,5.14,3.04,1.67,9.48,6.8,6.42,4.01,2020
2020-05-04,0.32,4.83,78.92,99.21,7.78,7.13,3.19,3.1,9.91,2.13,6.57,3.58,3.66,5.84,3.44,9.42,7.1,7.39,5.05,2020
2020-05-05,0.23,4.05,72.61,99.8,10.42,6.19,0.82,0.71,10.62,0.19,5.3,3.95,3.16,3.62,1.96,7.57,5.12,5.3,3.55,2020
2020-05-06,0.07,4.04,64.21,99.7,10.31,7.31,0.8,0.75,11.79,1.48,7.05,5.18,2.33,1.41,1.02,6.58,3.35,3.28,1.98,2020
2020-05-07,0.43,4.28,72.43,99.08,12.8,6.58,1.5,1.41,12.84,0.04,6.05,7.79,5.33,1.61,1.46,9.39,6.79,6.18,4.01,2020
2020-05-08,0.35,2.79,65.23,99.16,9.87,2.65,-4.29,-4.23,5.81,-4.06,1.49,6.56,4.36,0.63,0.42,7.19,4.78,4.91,3.13,2020
2020-05-09,0.11,2.68,68.58,99.08,5.36,1.12,-4.85,-4.69,2.8,-2.55,0.21,4.5,4.09,6.02,3.92,10.52,8.01,8.34,5.8,2020
2020-05-10,0.03,3.45,73.16,99.48,10.09,3.39,-1.43,-1.47,7.47,-2.62,2.88,4.03,4.76,6.44,3.13,10.48,7.89,8.56,5.68,2020
2020-05-11,0.13,3.89,71.27,99.56,13.37,5.93,0.25,0.16,11.34,-2.03,4.98,6.29,3.66,1.57,1.24,7.86,4.9,4.35,2.81,2020
2020-05-12,0.36,2.9,62.47,100.01,10.55,3.65,-3.68,-3.62,7.73,-2.82,2.74,2.35,2.47,4.92,3.12,7.27,5.6,6.4,4.11,2020
2020-05-13,0.77,3.6,66.27,100.71,14.15,5.62,-0.65,-0.76,11.74,-2.41,5.08,3.02,2.44,4.47,3.05,7.49,5.49,6.65,4.16,2020
2020-05-14,0.03,4.68,62.53,100.55,16.6,9.5,2.95,2.77,16.22,-0.38,9.71,6.31,3.3,0.24,0.13,6.54,3.43,3.59,2.29,2020
2020-05-15,10.15,6.51,88.9,99.63,5.95,9.35,7.49,7.43,12.22,6.27,9.25,4.84,3.46,2.17,1.81,7.01,5.27,4.53,2.95,2020
2020-05-16,1.79,6.88,82.7,100.42,10.09,11.61,8.43,8.38,15.94,5.85,11.26,2.85,1.74,2.33,1.66,5.18,3.4,3.95,2.44,2020
2020-05-17,0.4,6.55,70.34,100.94,12.41,13.4,7.85,7.7,18.61,6.19,13.07,3.91,2.45,0.21,0.09,4.12,2.53,2.16,1.35,2020
2020-05-18,0.06,5.32,63.65,101.06,10.6,12.0,4.86,4.69,16.85,6.25,11.45,3.98,2.52,4.94,2.92,8.92,5.44,6.47,4.47,2020
2020-05-19,0.0,5.51,74.52,101.43,11.73,9.99,5.4,5.28,15.01,3.29,9.67,1.82,2.99,6.2,3.2,8.02,6.19,7.41,4.93,2020
2020-05-20,0.1,6.29,65.05,101.39,16.95,13.87,7.33,7.17,21.55,4.6,13.71,5.33,2.15,1.15,0.93,6.48,3.08,3.11,1.87,2020
2020-05-21,0.08,7.33,68.63,100.82,15.48,15.07,9.51,9.35,22.3,6.82,15.16,3.38,2.37,4.94,2.94,8.32,5.31,6.84,4.06,2020
2020-05-22,0.05,8.63,70.66,100.15,16.84,17.17,11.85,11.49,24.79,7.95,17.15,3.07,2.53,4.8,2.34,7.87,4.88,6.19,3.92,2020
2020-05-23,0.03,6.22,64.29,100.64,10.83,14.12,7.05,6.82,18.37,7.54,13.6,2.89,3.79,6.18,3.26,9.08,7.05,7.71,5.37,2020
2020-05-24,0.41,8.49,78.08,100.6,16.93,15.9,11.62,11.26,22.87,5.94,15.38,5.43,2.19,2.37,1.76,7.8,3.94,4.62,2.85,2020
2020-05-25,1.88,11.07,87.41,100.31,9.35,17.69,15.59,15.45,22.62,13.27,17.71,4.72,3.58,2.19,1.04,6.91,4.63,4.51,2.88,2020
2020-05-26,0.97,14.51,84.8,100.34,13.55,22.46,19.89,19.71,28.67,15.12,22.56,3.88,1.82,3.03,1.9,6.91,3.72,4.63,2.74,2020
2020-05-27,0.4,16.08,81.11,100.3,11.4,24.66,21.57,21.49,30.46,19.06,24.99,4.29,1.88,2.73,1.62,7.02,3.5,4.33,2.6,2020
2020-05-28,0.32,14.6,78.73,100.0,7.11,23.81,19.97,19.9,27.49,20.39,23.82,3.53,2.09,5.06,3.1,8.59,5.19,6.63,4.2,2020
2020-05-29,2.69,14.75,83.4,99.29,7.69,22.89,19.99,19.96,26.51,18.82,22.93,3.94,3.72,6.12,3.44,10.06,7.15,8.33,5.53,2020
2020-05-30,4.43,8.5,75.39,99.43,13.75,16.77,11.49,11.07,20.73,6.98,15.78,4.47,3.7,5.37,3.62,9.84,7.32,6.9,5.0,2020
2020-05-31,0.33,4.3,64.65,100.41,8.11,9.49,1.76,1.64,11.99,3.88,7.96,1.88,2.95,5.19,2.4,7.07,5.35,6.15,4.07,2020
2020-06-01,1.38,5.39,74.21,100.45,10.02,9.87,4.93,4.84,13.85,3.83,9.25,4.42,3.28,0.78,0.56,5.2,3.84,3.6,2.44,2020
2020-06-02,1.65,6.82,81.72,99.79,9.38,11.86,8.22,8.09,14.81,5.43,11.21,2.81,1.87,0.81,0.46,3.62,2.33,2.24,1.47,2020
2020-06-03,0.59,8.31,87.71,98.81,6.95,13.67,10.99,10.97,16.67,9.72,12.99,5.27,2.44,0.8,0.65,6.07,3.08,2.87,1.76,2020
2020-06-04,0.9,9.64,79.52,99.22,12.3,16.87,13.33,13.17,22.47,10.17,16.86,5.25,3.89,2.42,1.63,7.68,5.53,5.63,3.67,2020
2020-06-05,2.91,11.54,76.75,99.33,13.01,19.79,16.15,15.95,26.19,13.18,20.3,5.79,4.05,0.73,0.54,6.52,4.6,3.8,2.52,2020
2020-06-06,5.2,9.79,76.37,99.36,11.25,18.13,13.61,13.51,23.46,12.2,17.76,6.18,4.44,1.63,0.94,7.8,5.38,5.57,3.65,2020
2020-06-07,0.59,7.52,70.73,99.96,10.04,15.72,9.74,9.65,19.87,9.82,14.94,2.35,1.85,4.4,2.6,6.75,4.45,5.41,3.33,2020
2020-06-08,0.11,7.53,68.52,100.06,12.92,16.31,9.79,9.63,21.42,8.5,15.48,2.82,1.1,3.28,2.38,6.1,3.48,4.61,2.81,2020
2020-06-09,2.65,8.86,78.24,99.93,7.27,16.62,12.17,12.12,19.71,12.44,15.92,3.89,1.55,0.71,0.66,4.6,2.21,2.33,1.46,2020
2020-06-10,2.22,11.83,85.31,99.65,13.44,19.09,16.53,16.11,24.98,11.54,19.05,6.2,4.2,3.65,2.24,9.85,6.43,7.15,4.75,2020
2020-06-11,3.04,12.2,78.05,99.43,11.17,20.8,17.03,16.75,25.08,13.91,20.95,8.65,7.48,5.44,2.55,14.09,10.03,9.9,6.5,2020
2020-06-12,2.08,7.69,76.0,100.08,12.04,14.77,10.08,9.77,19.14,7.1,14.21,6.41,5.91,4.95,2.5,11.36,8.41,7.96,5.31,2020
2020-06-13,0.08,5.65,68.29,100.96,11.25,12.36,5.7,5.62,16.27,5.02,11.27,3.96,2.47,1.84,0.89,5.81,3.36,3.3,2.05,2020
2020-06-14,0.04,6.3,66.75,101.6,12.44,13.96,7.38,7.28,18.84,6.4,13.36,2.79,2.08,3.75,2.07,6.54,4.15,4.72,3.15,2020
2020-06-15,0.86,7.48,64.96,101.57,14.44,16.76,9.92,9.76,22.76,8.32,16.44,3.97,1.66,0.63,0.75,4.61,2.41,2.4,1.61,2020
2020-06-16,0.14,8.7,62.01,101.25,13.87,19.36,12.15,12.01,25.6,11.74,19.53,3.01,1.08,1.71,1.43,4.72,2.51,3.24,2.06,2020
2020-06-17,2.71,10.05,66.5,100.78,14.12,20.45,14.29,14.07,26.85,12.73,20.65,2.39,2.02,2.85,1.92,5.24,3.94,4.44,2.82,2020
2020-06-18,1.9,11.59,67.65,100.4,13.37,22.5,16.44,16.26,28.96,15.6,22.61,2.69,1.3,2.75,2.23,5.44,3.53,4.72,2.84,2020
2020-06-19,0.56,13.55,78.73,100.14,11.65,22.7,18.8,18.6,27.65,16.0,22.62,2.97,1.41,3.08,2.03,6.05,3.45,4.76,2.82,2020
2020-06-20,1.24,13.56,67.39,100.01,12.35,24.95,18.86,18.72,30.49,18.14,25.21,4.29,2.2,1.83,1.13,6.13,3.32,3.59,2.34,2020
2020-06-21,0.14,14.06,67.69,99.84,11.29,25.74,19.41,19.24,30.88,19.59,25.71,4.73,2.15,0.5,0.51,5.23,2.67,2.53,1.61,2020
2020-06-22,0.27,14.82,71.49,99.68,11.9,26.03,20.21,20.07,31.31,19.41,25.64,2.76,1.14,2.14,1.43,4.89,2.57,3.14,2.03,2020
2020-06-23,6.74,15.99,77.5,98.99,9.15,25.45,21.29,21.18,30.41,21.26,25.43,5.45,3.39,0.96,0.66,6.4,4.05,3.84,2.38,2020
2020-06-24,5.09,11.88,73.44,98.79,7.75,22.02,16.54,16.15,24.14,16.39,21.4,3.76,4.22,6.51,3.32,10.27,7.55,8.49,5.61,2020
2020-06-25,0.19,9.44,67.01,99.46,8.3,19.91,13.11,13.03,23.5,15.2,19.29,2.98,3.98,6.4,2.98,9.38,6.96,8.08,5.15,2020
2020-06-26,0.46,10.09,69.31,99.51,10.72,20.34,14.14,14.05,24.64,13.92,19.83,2.79,3.19,4.65,2.36,7.45,5.55,6.17,3.85,2020
2020-06-27,2.25,10.91,70.75,99.05,11.27,21.07,15.26,15.12,26.33,15.06,20.67,6.06,4.95,1.1,0.4,7.17,5.35,4.55,2.8,2020
2020-06-28,2.13,12.38,76.24,99.17,9.1,21.99,17.24,17.15,25.99,16.89,21.53,2.88,1.8,0.21,0.12,3.09,1.92,1.87,1.39,2020
2020-06-29,2.07,12.26,86.77,99.9,5.82,19.74,17.13,17.13,22.1,16.28,19.39,4.22,2.84,3.66,1.91,7.88,4.75,5.64,3.72,2020
2020-06-30,1.28,12.09,82.48,100.1,7.81,20.61,16.97,16.95,24.2,16.38,20.02,1.97,2.53,4.87,2.57,6.84,5.1,6.07,4.2,2020
2020-07-01,0.48,12.6,69.81,99.73,12.0,23.69,17.64,17.52,28.75,16.75,23.36,4.97,2.58,0.66,0.44,5.62,3.02,3.62,2.24,2020
2020-07-02,2.5,14.96,75.44,99.31,13.45,25.12,20.28,20.14,32.41,18.96,24.83,3.05,2.83,3.26,1.56,6.31,4.39,4.41,2.76,2020
2020-07-03,0.89,12.55,70.25,99.7,9.83,23.64,17.57,17.42,28.09,18.26,23.18,4.07,2.72,1.9,1.13,5.97,3.84,3.84,2.59,2020
2020-07-04,0.03,9.99,60.21,99.84,11.58,22.81,14.05,13.84,27.97,16.39,22.01,3.61,1.87,3.03,1.95,6.64,3.82,4.72,2.96,2020
2020-07-05,0.3,10.69,68.88,99.86,12.95,21.79,15.08,14.91,27.39,14.44,20.91,2.65,1.89,2.93,1.82,5.57,3.71,4.16,2.65,2020
2020-07-06,0.23,10.43,63.07,100.33,11.72,22.68,14.79,14.62,27.45,15.72,22.03,5.2,1.82,1.28,1.17,6.48,2.99,2.81,1.85,2020
2020-07-07,3.08,13.2,69.2,99.98,14.54,24.85,18.42,18.1,31.28,16.74,24.31,4.45,1.76,2.94,1.93,7.4,3.7,4.68,2.72,2020
2020-07-08,6.33,15.73,75.53,99.68,7.71,25.63,21.15,21.05,29.34,21.62,25.71,5.11,2.75,1.22,0.85,6.33,3.59,3.38,2.24,2020
2020-07-09,0.36,14.43,62.64,99.83,13.43,27.4,19.84,19.65,33.2,19.77,27.47,3.31,1.88,0.9,0.62,4.21,2.5,2.49,1.69,2020
2020-07-10,0.24,15.34,63.04,99.74,11.8,28.85,20.82,20.62,34.38,22.58,28.39,6.07,3.73,1.67,1.32,7.75,5.05,5.38,3.37,2020
2020-07-11,10.81,16.63,84.34,98.73,6.64,25.21,21.83,21.79,27.98,21.34,24.62,3.02,3.1,3.54,1.66,6.55,4.76,5.45,3.69,2020
2020-07-12,2.15,13.67,75.67,98.67,8.86,23.81,18.73,18.61,28.2,19.34,23.18,4.33,4.04,3.07,1.49,7.4,5.53,5.61,3.67,2020
2020-07-13,0.64,12.13,71.02,99.38,9.07,23.44,16.98,16.86,26.84,17.77,22.39,3.08,1.21,1.91,1.43,4.99,2.65,3.32,2.08,2020
2020-07-14,0.37,11.11,73.34,100.18,6.74,21.58,15.71,15.59,23.66,16.92,20.56,2.24,3.3,5.02,2.49,7.27,5.79,6.35,4.34,2020
2020-07-15,0.09,10.2,70.83,100.79,10.66,21.08,14.49,14.4,24.78,14.12,19.85,2.52,2.02,3.64,2.5,6.17,4.52,5.24,3.54,2020
2020-07-16,2.4,13.11,77.28,100.53,8.48,22.74,18.34,18.27,26.5,18.02,22.45,2.43,2.71,5.15,2.59,7.58,5.3,6.19,4.03,2020
2020-07-17,8.81,13.18,74.77,99.91,10.21,23.28,18.35,18.25,28.49,18.28,22.99,3.14,3.77,5.46,2.64,8.6,6.4,6.8,4.44,2020
2020-07-18,1.76,13.49,68.38,99.9,12.22,25.17,18.76,18.61,30.39,18.17,24.86,4.63,3.4,2.03,1.31,6.65,4.71,5.05,3.37,2020
2020-07-19,6.88,16.68,79.08,99.19,9.98,26.01,22.0,21.93,31.02,21.05,25.83,5.2,4.2,3.89,2.14,9.09,6.34,7.0,4.61,2020
2020-07-20,1.9,13.73,70.95,99.2,10.28,24.83,18.91,18.72,28.92,18.63,24.41,4.0,4.01,5.39,2.92,9.38,6.93,7.73,5.18,2020
2020-07-21,0.1,9.64,64.71,100.15,10.34,21.52,13.55,13.41,25.48,15.14,20.31,3.18,1.64,1.96,1.58,5.14,3.22,3.91,2.46,2020
2020-07-22,1.29,10.62,68.96,100.16,8.77,21.55,15.03,14.8,25.24,16.46,20.83,4.63,2.42,0.55,0.61,5.18,3.03,2.74,1.84,2020
2020-07-23,1.31,12.16,80.66,100.06,7.73,21.34,17.07,17.03,24.87,17.14,20.46,4.06,2.81,1.65,0.84,5.71,3.65,3.66,2.37,2020
2020-07-24,0.65,10.5,60.43,100.42,14.55,23.49,14.91,14.7,29.46,14.91,22.87,4.42,1.91,1.15,0.79,5.57,2.71,2.63,1.55,2020
2020-07-25,0.26,11.07,57.67,100.09,11.82,24.67,15.68,15.52,30.13,18.3,24.47,4.92,3.51,1.46,0.92,6.38,4.42,4.75,2.97,2020
2020-07-26,4.96,15.12,77.67,99.37,9.41,24.47,20.45,20.25,29.12,19.72,24.53,4.82,4.18,6.24,3.49,11.06,7.67,8.31,5.28,2020
2020-07-27,11.28,18.15,88.21,98.87,7.13,25.33,23.25,23.24,29.64,22.51,25.34,3.53,3.28,4.18,2.23,7.72,5.51,5.95,3.73,2020
2020-07-28,0.74,13.79,70.08,99.03,8.58,25.02,18.96,18.66,29.12,20.54,24.66,4.22,4.41,4.43,2.15,8.65,6.56,6.68,4.31,2020
2020-07-29,5.8,12.2,68.31,99.44,9.93,23.75,17.09,16.95,28.24,18.3,23.14,2.22,2.17,3.47,1.94,5.69,4.11,4.89,3.05,2020
2020-07-30,2.76,12.0,72.85,99.47,10.23,22.7,16.81,16.7,27.01,16.78,21.81,3.17,2.0,1.89,1.51,5.06,3.5,3.97,2.41,2020
2020-07-31,1.52,11.73,69.31,99.64,11.12,23.21,16.5,16.37,27.58,16.46,22.29,2.57,0.79,2.02,1.52,4.59,2.31,3.17,1.95,2020
2020-08-01,0.03,11.96,63.18,99.88,12.87,25.19,16.86,16.63,30.23,17.36,24.18,5.08,2.53,0.23,0.07,5.31,2.6,2.33,1.25,2020
2020-08-02,19.13,14.68,82.6,99.45,6.01,23.21,19.94,19.87,26.12,20.11,23.03,5.53,3.76,2.78,1.97,8.31,5.73,6.0,3.75,2020
2020-08-03,1.55,13.17,76.3,99.61,8.77,23.02,18.29,18.11,26.73,17.96,22.6,5.18,5.09,3.81,1.79,8.99,6.88,6.71,4.39,2020
2020-08-04,25.45,13.13,93.27,99.84,4.14,19.72,18.18,18.17,21.31,17.18,19.31,5.19,3.94,3.18,2.04,8.37,5.98,5.41,3.71,2020
2020-08-05,2.49,11.77,78.71,99.62,8.34,20.57,16.49,16.37,24.18,15.84,20.26,3.31,3.82,6.66,3.65,9.97,7.47,8.27,5.52,2020
2020-08-06,1.04,9.82,72.41,100.35,11.08,19.35,13.84,13.76,24.53,13.46,18.83,3.16,3.18,3.98,2.12,7.14,5.3,5.52,3.6,2020
2020-08-07,0.62,10.09,62.73,100.61,12.29,21.35,14.33,14.19,27.57,15.28,21.63,3.25,1.57,0.72,0.5,3.97,2.07,1.83,1.21,2020
2020-08-08,0.13,11.14,62.71,100.48,9.85,22.94,15.84,15.69,28.11,18.27,23.23,3.23,1.61,0.33,0.33,3.56,1.94,1.72,1.15,2020
2020-08-09,1.54,12.21,75.51,100.13,6.94,21.71,17.18,17.09,26.26,19.32,21.62,5.64,3.95,0.21,0.05,5.85,4.01,3.36,2.21,2020
2020-08-10,0.4,13.56,74.25,99.9,11.12,23.94,18.81,18.65,29.2,18.08,23.57,4.82,2.21,0.57,0.35,5.39,2.55,2.78,1.66,2020
2020-08-11,5.56,16.05,78.23,99.48,10.31,25.51,21.43,21.36,30.86,20.54,25.43,3.27,2.18,3.44,2.14,6.72,4.33,5.47,3.22,2020
2020-08-12,0.36,12.65,68.52,100.05,10.53,24.16,17.76,17.58,29.49,18.96,23.79,2.39,2.39,3.64,2.15,6.03,4.54,5.07,3.19,2020
2020-08-13,0.01,11.35,63.4,100.47,12.52,24.09,16.13,15.92,29.69,17.18,23.35,5.39,2.63,0.99,0.71,6.37,3.34,3.58,2.04,2020
2020-08-14,0.62,10.21,66.6,100.57,10.7,21.68,14.49,14.26,26.34,15.64,20.83,2.32,1.57,4.08,2.59,6.4,4.16,5.25,3.37,2020
2020-08-15,2.19,11.58,74.01,100.38,11.53,21.93,16.39,16.32,27.05,15.52,21.13,1.97,1.82,4.19,2.57,6.16,4.39,5.28,3.28,2020
2020-08-16,0.14,11.17,67.02,100.07,10.7,22.75,15.8,15.69,27.41,16.7,22.1,3.27,2.0,3.65,2.36,6.93,4.36,5.58,3.38,2020
2020-08-17,2.36,11.26,72.48,99.53,8.19,21.37,15.82,15.7,25.32,17.14,20.87,2.9,2.14,2.68,1.74,5.58,3.88,4.37,2.86,2020
2020-08-18,2.61,9.97,72.96,99.38,9.24,19.37,13.92,13.75,23.42,14.18,18.79,4.03,3.55,2.7,1.47,6.73,5.02,4.74,3.02,2020
2020-08-19,0.53,8.15,69.67,99.88,10.28,17.39,10.95,10.85,21.95,11.67,16.43,2.77,2.92,3.93,2.08,6.7,5.0,5.24,3.36,2020
2020-08-20,4.67,8.56,71.9,100.0,10.79,17.67,11.69,11.47,21.62,10.83,16.71,5.72,3.18,0.68,0.35,6.4,3.53,3.56,2.16,2020
2020-08-21,3.43,10.74,76.54,99.55,9.61,19.63,15.07,14.95,24.24,14.62,19.23,3.5,2.34,3.94,1.95,7.44,4.29,5.24,3.35,2020
2020-08-22,0.13,9.11,61.82,99.86,12.67,20.36,12.64,12.44,26.12,13.45,20.09,2.63,1.26,1.36,1.11,3.99,2.38,2.8,1.87,2020
2020-08-23,4.59,11.99,75.24,100.05,8.01,21.38,16.87,16.78,26.04,18.03,21.36,5.97,2.95,0.48,0.33,6.44,3.29,3.49,2.17,2020
2020-08-24,6.0,13.83,80.54,99.73,8.78,22.79,19.05,18.97,27.12,18.34,22.52,4.64,3.13,0.91,0.63,5.55,3.76,3.57,2.2,2020
2020-08-25,1.18,10.88,73.78,99.2,11.85,20.52,15.24,14.5,24.65,12.81,19.98,4.69,5.01,6.02,3.05,10.71,8.06,8.29,5.6,2020
2020-08-26,2.54,6.19,64.13,99.75,9.88,14.43,6.87,6.74,18.7,8.81,13.44,4.72,4.65,4.69,2.26,9.41,6.92,6.66,4.26,2020
2020-08-27,0.44,7.63,70.74,99.22,11.14,16.0,9.85,9.73,21.61,10.47,15.06,2.58,1.15,2.0,1.26,4.57,2.41,3.32,1.88,2020
2020-08-28,1.33,7.89,64.17,99.4,13.43,17.81,10.4,10.23,23.97,10.54,17.14,1.91,1.92,3.1,1.74,5.01,3.66,4.08,2.58,2020
2020-08-29,22.01,9.84,92.53,98.4,4.41,15.1,13.47,13.45,16.89,12.49,14.69,5.13,4.88,3.65,1.7,8.78,6.59,5.65,3.95,2020
2020-08-30,0.63,7.81,73.58,99.05,9.24,15.23,10.16,10.11,20.09,10.85,14.78,3.78,4.14,5.32,2.53,9.1,6.67,7.57,4.98,2020
2020-08-31,0.87,6.98,66.35,100.3,12.57,15.68,8.7,8.62,21.23,8.66,14.84,7.25,3.27,0.1,0.19,7.35,3.45,3.75,2.0,2020
2020-09-01,0.66,10.6,80.72,100.19,12.28,18.32,14.94,14.76,23.35,11.06,18.27,3.92,2.22,3.92,2.42,7.83,4.64,6.01,3.47,2020
2020-09-02,5.47,13.11,81.68,99.18,8.51,21.08,18.1,18.02,26.39,17.88,21.33,3.97,3.73,6.5,3.43,10.47,7.16,8.45,5.46,2020
2020-09-03,0.2,10.04,74.74,99.16,8.99,18.66,13.98,13.88,23.05,14.06,18.48,4.94,1.94,2.58,2.08,7.53,4.01,5.28,3.12,2020
2020-09-04,0.16,8.25,66.54,99.38,8.39,17.57,11.05,10.88,21.54,13.15,17.25,2.96,3.94,6.78,3.06,9.73,7.0,8.15,5.26,2020
2020-09-05,0.22,6.99,64.45,100.21,10.43,15.71,8.72,8.61,20.83,10.39,15.31,4.38,4.46,4.32,2.12,8.71,6.58,6.6,4.12,2020
2020-09-06,1.2,7.22,68.07,100.5,12.35,15.4,9.23,9.14,21.5,9.15,15.0,4.83,1.74,1.71,1.37,6.54,3.11,3.85,2.33,2020
2020-09-07,2.9,10.31,78.98,99.61,13.65,17.84,14.43,14.2,24.5,10.84,18.09,5.93,5.47,6.45,2.96,12.38,8.44,9.4,5.89,2020
2020-09-08,1.87,8.2,69.31,100.55,9.69,17.19,11.13,10.74,21.79,12.1,16.7,5.64,3.07,0.35,0.3,5.99,3.38,3.34,2.01,2020
2020-09-09,2.21,8.17,83.38,101.12,7.55,14.72,11.09,11.09,18.44,10.88,13.85,2.6,1.6,2.42,2.19,5.02,3.79,3.94,2.96,2020
2020-09-10,0.55,7.88,83.06,100.91,8.59,14.11,10.53,10.48,18.36,9.77,13.34,2.42,1.66,2.56,1.93,4.97,3.59,4.02,2.82,2020
2020-09-11,0.18,5.86,62.86,101.14,11.93,13.49,6.27,6.16,19.29,7.35,13.12,4.07,2.23,0.54,0.41,4.61,2.64,2.58,1.55,2020
